rank	pmid	source_file	abstract_sha256
889	37505084	00889-37505084-abstract.txt	276f76a0096615736de461d67c69ef2eab628fef2d44dccaf982dc6d2324d1c5
890	37489568	00890-37489568-abstract.txt	2d8db1a6fa978e579770d055c2dbff0332ae5b94d1f771d7e9fcf05ab7ca7094
891	37486346	00891-37486346-abstract.txt	0f2b142a1aed1e30999968b7dfab2f0fe2c5de411a5db996a516e0895df2a61e
892	37505090	00892-37505090-abstract.txt	2830ac7be77ba8765d5e0603405f343361533368a995c31ae6d6f1adbdde64bc
893	37493627	00893-37493627-abstract.txt	56175afd7db2680d24fd3b12b7c0576086fc43049b3496e33c49cdae762b8bb6
894	37462470	00894-37462470-abstract.txt	6772c22dcb252efdc474ef33a0cf660fb934c1f26024427114902df0945effa2
895	37436803	00895-37436803-abstract.txt	89e3a1f782030d7aad0830a968f2833d46c956efee4c75a09601fc07eceaf489
896	37490404	00896-37490404-abstract.txt	ab28b37804e43545e039c4910c5bfb47ffaaa420ba81aab683875c97278d8696
897	37489575	00897-37489575-abstract.txt	15ae68beb00542455f27a9d24c3edd0e7a350df9546d05318ba33dde939a2655
898	37486340	00898-37486340-abstract.txt	be680dc394022339aa389ca7270533af030b42e2238e1b211b491d95d2005528
899	37436807	00899-37436807-abstract.txt	b370f503732db486400fd2945145c169259e3f0c98a2bdd95b9c9c43c0e0edc5
900	37417252	00900-37417252-abstract.txt	165b3a727f1383afaebb075126367ed2d2794e64650259e8f12da997d5edef13
901	37409567	00901-37409567-abstract.txt	3a3d0e760cc765ffbeda09ead70cb071f797d277ebc25526d4778aea6332fd6d
902	37505087	00902-37505087-abstract.txt	c5d5fb107e7c6ae94c5b6045eea2ca8f7808595f8401e9823ed6b70906c907b1
903	37490399	00903-37490399-abstract.txt	b587677e0ceacdac3c63e57b8454c0773026402b23d55bf29b5cbba4d7240398
904	37477965	00904-37477965-abstract.txt	60eccc17b92d70f7c69e15e23facc87fefffede0021ffae8ab3aa5fc6f483437
905	35312473	00905-35312473-abstract.txt	9a538755295a67c0f6d7837b0f280cd5a9e238853c082d28d17629ed9c2ef7ad
906	35258450	00906-35258450-abstract.txt	81ab85d80092c66041c5b3e86c3b3cd4cca819a24f86a150f015b65f62e7fcf1
907	35244531	00907-35244531-abstract.txt	291effe13c869aa3dbf24b9f35386ae8bbc458748004140597aa7dc57507cdd2
908	35312474	00908-35312474-abstract.txt	2e7349da5035f2d32f7bcae5b52b270562c71f075b065d8877ec58a8e3c0e7fa
909	35262476	00909-35262476-abstract.txt	cc21648ed1b70b174753c17d465ef9b91440ee4e12780adff9a69ad5a6223841
910	35258448	00910-35258448-abstract.txt	f17ec7b0cc30b611ad310238fc7aff9a881064d0f084607ea57b969c01ebe4e6
911	37350576	00911-37350576-abstract.txt	4e82035a865deba2bcd783e8f01169fef39a42aacad1f343efc072781b3c04dc
912	37266991	00912-37266991-abstract.txt	c1e9bba26bfba3849e2d7fa6017d4a9b0ee27428e9b3d07afb121c31924cd39b
913	37358903	00913-37358903-abstract.txt	6f9fb9b8d9cc424db34d60dffac2512cccc3743c4440718c7b4300a0da19a7e3
914	37347684	00914-37347684-abstract.txt	8c933f57b17dc04f97f964493fed7c377f21b36c8404c45270b1d17063ec30f2
915	37339072	00915-37339072-abstract.txt	d6586e37c9f341e5eaf1263ee3b1b22581e398cc9a0e752273bba09cf54905ee
916	37326606	00916-37326606-abstract.txt	2bdd37a008659e44eb8f4c36c9236ca64c7684eeb036a30929c925578dd85550
917	37326610	00917-37326610-abstract.txt	c3331432843addd8a8c4e8f4f3429175d44f24cab6ade220144a7c423c134339
918	37319005	00918-37319005-abstract.txt	9af4e16224fa29b2e0878e64155176c4caba88fc5a645154f7db2e890ce67c25
919	37288648	00919-37288648-abstract.txt	53a4f8d81aeddb09bfaa50eeda97661d147c029ca8549f0af0d0962ea2c0d4c3
920	37358383	00920-37358383-abstract.txt	c568e51852255fa1d8f317ebe1da8dc5f39c9db09befbe4ba3ac552e455ea567
921	37351943	00921-37351943-abstract.txt	99bf4a2cac59b28e79b9395b979c529a06fa8e295e10edf1cbc70eafa0e60ee2
922	37339073	00922-37339073-abstract.txt	92bc34bd65ecd1e4147455e0556703194d6a8c3af818e1c584cbdd6c4d9e3f47
923	37339061	00923-37339061-abstract.txt	c8195a6465ffd213fc764ce96397dfbef6d015c40b1b0fe3d3a4323f7829bef6
924	37326615	00924-37326615-abstract.txt	2ca1b34cb9db349a642c799c8f082b534cef20117cea40646fdc56c542b696fb
925	37358894	00925-37358894-abstract.txt	c4fb182489780c892188fbe2a9d9d1c3365c7aa5e8bc69a3d13a9225653b29b0
926	37350580	00926-37350580-abstract.txt	ddb042a1b518adcc8706d482e4a3a13a985d1427e601448840d88b173a707920
927	37384387	00927-37384387-abstract.txt	ba83a808114924f56144b08ea6146b8dbba8954fc51f8b7f6fabf42989bc6faa
928	37384381	00928-37384381-abstract.txt	7b8965432e9e8fe8b339912effdca5616754cacbd8e777242f48b1eb1fa6b372
929	37358382	00929-37358382-abstract.txt	7a032e8ea4ee772c384bca396670a955f904710f860c391cecbb9da901a9a524
930	37339070	00930-37339070-abstract.txt	fd9fdcef855e87b74867c53e3079c97dcf6c9cc6a48f24193fdc059e48061bcf
931	37347683	00931-37347683-abstract.txt	ecdda740a83a41006c845a9dad7263e93f5b8bbffbe5af3a560c4c5abc8895ee
932	37327039	00932-37327039-abstract.txt	a9ed0e1964bc11f40376d0eaee253c13419fa13962a2bee3c9d9b1c788840963
933	37319004	00933-37319004-abstract.txt	25656dce44adc920d64b9b71c7ea79b56349db21d4375dc6fd3a9185bbf7f0fe
934	37289495	00934-37289495-abstract.txt	3a1b766d9ae6cab531a59396e7366b731ae83410ec8a3cd8f39e6c491e0128cc
935	35133261	00935-35133261-abstract.txt	c4b16d874f7fb5a9b0b6f13b62491eb572ada7383e68f062a19d0d28654cc9ed
936	37256768	00936-37256768-abstract.txt	2f5784fe7a54eb9a748aea110b2ae34a2cefa5623d8ab286a16dc9db25b398e6
937	37252855	00937-37252855-abstract.txt	3240d54419927a15cedb21194bb0978a0dffc3c6a62604a35adb67128f923a9d
938	37227268	00938-37227268-abstract.txt	9df940fadb3f5ae87179e4c93d9c97ce65633d7bf32b8aa205933286c6c3e221
939	37224064	00939-37224064-abstract.txt	9435b77fe64c1afb976c57953606e08d3fec08917b2f5061f0f45f21246a8497
940	37204832	00940-37204832-abstract.txt	e600710d5c2f36a06c579efbd9bda00f4c41faf3cd65426be4b62327b3561030
941	37204219	00941-37204219-abstract.txt	bc9c4577ab8dd70c415dc0dd0d9de1ce11e21b17cca29a61fa1374db854cd7e1
942	37191986	00942-37191986-abstract.txt	1db3462a63d1f6c2344cbcdc8ba59d8c1de9c359de116f76fadf95272fce054d
943	37185089	00943-37185089-abstract.txt	78b132ef5a094d613c105c8d88c0a6f7b6967915ea48b6b9e9fa61594ae77ab0
944	37185059	00944-37185059-abstract.txt	54cececd0ba35b0347f02fe3ab3a80ac89d02a23fbe1aaa8dddb551d5ec85933
945	37171451	00945-37171451-abstract.txt	5b8ad331fa24cfba936ef36ecbf805ef9c696dcf603b96e301ae7b2a9a67b455
946	37256772	00946-37256772-abstract.txt	dd8cf835435e68a109f5a6a16210f39b4aabd8105d1d51552f27afd9e554e9df
947	37252853	00947-37252853-abstract.txt	20ea9b4bd699ab4d5143e2cdc2512d0a6298ad4e40755f928a43e50e8e70d381
948	37234034	00948-37234034-abstract.txt	cd03b57902fa80e80d01a96e5c94e3110640afbcc03881695086d8d57e36c551
949	37232488	00949-37232488-abstract.txt	a10b6f95ccb8dbc683c0a1e691bd6e76362cd3ab6667cfbec1cb398200309922
950	37224056	00950-37224056-abstract.txt	b0242929cdb1b6d25d14ae8b3875db84bf1372fdad2fc18bde8007b22452dee2
951	37204827	00951-37204827-abstract.txt	ed10870743f3d63c8deaf9e54b11f7d3fdb06bc87b31f26480a966967747330d
952	37185279	00952-37185279-abstract.txt	1bce635e0e67abfe2883abc63c28cadd42c9d090a2213ce3f7b6b923e0fb0530
953	37170873	00953-37170873-abstract.txt	e5a57dbcb5faa09e6c797b54b6350afe0a11e8874c0026964d2f155d61c1c03d
954	37141114	00954-37141114-abstract.txt	14a9ed62e9392334da2c8ad2650d3ad59f5ffccfc51f981680d3db3ca66820cc
955	37252776	00955-37252776-abstract.txt	6d1b843598de1e8b932f751556909b52714ab404066d651153cd4b56fe02cb16
956	37234030	00956-37234030-abstract.txt	5077205534a340f73448e75c44fc7eb0cde8b9bf425205cbdc570c9604b6fa5d
957	37200211	00957-37200211-abstract.txt	0f6858fa9c10363f862d5fc0ec30533ef9bdd908be06e93b8b870c9826a429c9
958	37191980	00958-37191980-abstract.txt	87e7a907eefa1160d0e5239ddc27838b86a5ebefaf0f8035d0301903f71ce6e9
959	37185274	00959-37185274-abstract.txt	7e597c54358edf603cbdc9912538be065d483b27acb29ac4b9e086ebd4848ba1
960	37185088	00960-37185088-abstract.txt	d7ddd9e29de8479021786a034cea910366a4df4b06e8e05d0fc303800f4530df
961	37145862	00961-37145862-abstract.txt	be0cc8e577c53b325856539e3b1a4c28cdf01726b9e6c8b7623d8efcdc07364e
962	37129938	00962-37129938-abstract.txt	a3ba41dd9317958be2cbe1f18d8994ba899fd2025dab4c79251c90c13566e635
963	37256775	00963-37256775-abstract.txt	286124c061884b982d938c0fd24453e179686b5c6f14595bc3f87c7865ffeb95
964	37252862	00964-37252862-abstract.txt	a6b0d5822a55612dfceef0898ef188a6fee9e60666db660afb687f1017d6087c
965	37252856	00965-37252856-abstract.txt	0c32e0d6a2f4e0ee14d9e048cf0c5fcb44d3c0ce6f6bfe83f8137dedec73c99b
966	37252850	00966-37252850-abstract.txt	5da3f0cbf6dd896e72741150e62187c9c75f3f9239c8344f46bd641dc55bb573
967	37233727	00967-37233727-abstract.txt	8ff197f1b48771b538b31dac4b1bb103432edd83f6c84d9cb4011c9d6f7e497b
968	37200213	00968-37200213-abstract.txt	612f2ad5a70cd2fb38fe43fd502b605fe1390be11bf100cb3bb34734dcb37916
969	37185048	00969-37185048-abstract.txt	4485120c61c778db7108a15ca5d46447c8ff6d859d5f41dffa0706a977f05c36
970	37141117	00970-37141117-abstract.txt	5edc5541c701541c21c9f3fe862441ad3ad4cb697d01992075de416746117d40
971	37235641	00971-37235641-abstract.txt	c1abe770108351cab4633c7738b9b1e9cda8e5e44fbe44b304c1c98367abb86d
972	37232277	00972-37232277-abstract.txt	e3c8b37ec2ef12ce8b2c3a5b3e98699e5fd5fb93d38de5c55afb7eb0e835116d
973	37227258	00973-37227258-abstract.txt	d8e9ecf05fcf9b23a0189645f4c0402ae4916c6e700b3ca79e3958b170d7b67a
974	37185109	00974-37185109-abstract.txt	8dd009d922c706820d0020f1da2aa01618d2f2d792df7ee69a1e864b2e798cf8
975	37185103	00975-37185103-abstract.txt	df17ce775e73da5cca6fb76b86aa617cbc6af11d76ead131d41488cede952658
976	37184922	00976-37184922-abstract.txt	91e88f617c6f055cda4030ce80c527e08afb996927de1384eafa01ea393b395c
977	37170869	00977-37170869-abstract.txt	63fc6e9ab687d5f7ee3410e2473ee7812d001260a55cd70f14ec6496fb175de5
978	37167093	00978-37167093-abstract.txt	292cba822eaebbd3fe5425160636ea2d51f31235a52c86ab4047f2f6dcdf6a13
979	37167075	00979-37167075-abstract.txt	fb9796de4ad59db30c441c5fd33e87ed6e18a8182828e49042e7a2100537fb86
980	37133916	00980-37133916-abstract.txt	9bebd1d43220dea57f758be8ddcc69662c32b9c2f57a9929e12b7a72149a7733
981	37252858	00981-37252858-abstract.txt	d9a32b0d2da0f5c6ace538bec9ee533425ea08dae556694d01d3408359ffd2ff
982	37216277	00982-37216277-abstract.txt	6e59aef8aae24b28e9e9a506599708b6923ee4577e27da12b06b2f1d69a4ab34
983	37204206	00983-37204206-abstract.txt	f90abbed06b38e9c8c5b9d1d60a25333fee4b3ba5fd03c5214354e7849fa84e5
984	37191981	00984-37191981-abstract.txt	2294cd1b24961dda51eed69dcaf3ebb0b9ebf3d0768f0ee017b2540dcc882730
985	37170868	00985-37170868-abstract.txt	cf7bd5fa606d84e23ba8d35e32be69cc8687b9f9fb1955379cdf149bcc34d189
986	37167094	00986-37167094-abstract.txt	41a170774623b794c02e5378909f52065b89f3c9c2211c8b8d5cc858a47608c4
987	35060849	00987-35060849-abstract.txt	1a22954cac7e669285d826977716b158408ba057a4dc299f6ee75af0f5f06c49
988	35084297	00988-35084297-abstract.txt	795ea8f47a21c3877889f13ba545866defab3df739ec22daab357c3d4153c143
989	37103464	00989-37103464-abstract.txt	3cf5e1be0d0525e3fb5f815ff87b945af2350d565178ec03da092638d0f9f141
990	37093733	00990-37093733-abstract.txt	db908866abaa1471a17da59892ad7a8a913b068abe8b196ed88be03a99c61c44
991	37079347	00991-37079347-abstract.txt	5704bb09043f034a7098a40782db6055e22e0ba88c3038b59929ba4713295f91
992	37074151	00992-37074151-abstract.txt	58ff92c862c40dece6dc51ca24f75bca886beacdc3188d81639c96d9e587b87e
993	37115616	00993-37115616-abstract.txt	00a403324532f583d7d0ccbf4999d39cf5eec4adba2b369d4972b41d47063752
994	37093715	00994-37093715-abstract.txt	d2c99beba655bd09f7a33a3949a866d699a344ece64907b2c336a48582525bfc
995	37083594	00995-37083594-abstract.txt	31debe3de95a42f44ccc12515bb0b51353f8c25c9cc824212b66a367391876da
996	37042839	00996-37042839-abstract.txt	8082019cf60dd98a8125f1be9ef8c1a3e3fb1535e30fcd5f63e09d0ee63e1b00
997	37042835	00997-37042835-abstract.txt	13b4af9cf237462a1016b153ddd1092c71265b7c9cf3d81d427d6369168997ba
998	37022748	00998-37022748-abstract.txt	0105cdb5718a7fda2696cfbd7f1a8dbca106e13e8ee90cceaf08c956af61519a
999	37014794	00999-37014794-abstract.txt	707c331a658731a6137b1c6bbbcd75e2bf42385b01927741a880a416b9a9085c
1000	37103330	01000-37103330-abstract.txt	31dfc35be8ed589ed871bdacdaa9a991eba4a83c1c812f545154d6a999e3a976
